contrato,dedicacion,remainder__salario,remainder__anos_de_experiencia,remainder__antiguedad_en_la_empresa_actual,remainder__anos_en_el_puesto_actual,remainder__cuantas_personas_tenes_a_cargo,remainder__edad,remainder__marvin_rol,remainder__cantidad_personas_encoded,remainder__modalidad_encoded,remainder__seniority_encoded
0.0,1.0,6000000.0,4.0,3.0,3.0,0.0,40.0,5.0,5.0,2.0,1.0
1.0,1.0,1300000.0,10.0,8.0,2.0,3.0,34.0,2.0,2.0,1.0,3.0
0.0,1.0,3000000.0,8.0,0.0,0.0,3.0,36.0,3.0,3.0,2.0,3.0
0.0,1.0,3400000.0,3.0,1.0,1.0,0.0,32.0,4.0,2.0,2.0,1.0
0.0,1.0,1443750.0,3.0,3.0,1.0,0.0,33.0,4.0,5.0,1.0,1.0
0.0,1.0,2500000.0,22.0,22.0,22.0,2.0,46.0,4.0,1.0,2.0,2.0
0.0,1.0,900000.0,3.0,3.0,3.0,5.0,35.0,2.0,1.0,2.0,3.0
0.0,1.0,4674416.0,10.0,1.0,1.0,0.0,37.0,4.0,4.0,2.0,2.0
0.0,1.0,1500000.0,17.0,0.0,0.0,0.0,38.0,5.0,1.0,2.0,2.0
0.0,1.0,4500000.0,10.0,4.0,1.0,4.0,40.0,8.0,3.0,2.0,2.0
1.0,1.0,1500000.0,11.0,11.0,11.0,0.0,38.0,5.0,6.0,1.0,2.0
0.0,1.0,3920000.0,4.0,2.0,2.0,0.0,29.0,2.0,4.0,2.0,1.0
0.0,1.0,4536000.0,12.0,1.0,1.0,0.0,42.0,3.0,2.0,2.0,2.0
1.0,1.0,2500000.0,5.0,0.0,5.0,0.0,24.0,2.0,10.0,2.0,1.0
0.0,1.0,3300000.0,4.0,0.0,0.0,0.0,25.0,6.0,5.0,1.0,1.0
1.0,1.0,1900000.0,4.0,1.0,1.0,2.0,29.0,6.0,7.0,2.0,3.0
1.0,1.0,4727184.0,5.0,2.0,2.0,0.0,28.0,3.0,10.0,1.0,1.0
0.0,1.0,6000000.0,10.0,5.0,1.0,21.0,34.0,4.0,9.0,1.0,2.0
1.0,1.0,3202655.0,13.0,6.0,2.0,0.0,37.0,6.0,5.0,2.0,2.0
1.0,1.0,3552061.0,5.0,5.0,1.0,2.0,27.0,4.0,3.0,2.0,1.0
0.0,1.0,2200000.0,9.0,0.0,9.0,0.0,32.0,4.0,1.0,2.0,2.0
1.0,1.0,3650000.0,6.0,4.0,2.0,0.0,30.0,4.0,2.0,2.0,3.0
0.0,1.0,5280000.0,6.0,0.0,5.0,0.0,33.0,4.0,4.0,2.0,2.0
1.0,1.0,1900000.0,5.0,5.0,4.0,10.0,27.0,4.0,2.0,1.0,3.0
0.0,1.0,3000000.0,10.0,2.0,2.0,0.0,35.0,3.0,5.0,2.0,2.0
1.0,1.0,2287000.0,16.0,3.0,10.0,1.0,44.0,3.0,8.0,2.0,2.0
1.0,1.0,3553716.0,17.0,1.0,1.0,0.0,40.0,4.0,8.0,1.0,2.0
0.0,1.0,3432000.0,10.0,0.0,0.0,0.0,35.0,4.0,2.0,2.0,2.0
0.0,1.0,1300000.0,3.0,1.0,3.0,0.0,25.0,4.0,2.0,1.0,1.0
1.0,1.0,3553716.0,17.0,1.0,1.0,0.0,40.0,4.0,8.0,1.0,2.0
0.0,1.0,1500000.0,4.0,2.0,2.0,0.0,27.0,4.0,1.0,2.0,1.0
1.0,1.0,2700000.0,3.0,0.0,3.0,1.0,30.0,2.0,3.0,2.0,1.0
1.0,1.0,822734.22,0.0,0.0,0.0,0.0,29.0,3.0,10.0,2.0,0.0
1.0,1.0,1170000.0,5.0,5.0,0.0,0.0,44.0,4.0,10.0,1.0,1.0
1.0,1.0,1400000.0,3.0,3.0,3.0,0.0,33.0,2.0,2.0,2.0,1.0
0.0,1.0,4200000.0,5.0,0.0,0.0,0.0,29.0,5.0,4.0,2.0,1.0
1.0,1.0,3256750.0,15.0,3.0,6.0,2.0,38.0,5.0,9.0,2.0,2.0
1.0,1.0,1905000.0,10.0,5.0,5.0,0.0,38.0,4.0,5.0,1.0,2.0
1.0,1.0,5500000.0,24.0,2.0,4.0,6.0,48.0,4.0,8.0,1.0,3.0
1.0,1.0,2000000.0,12.0,2.0,2.0,0.0,36.0,2.0,5.0,2.0,2.0
1.0,1.0,1854498.0,7.0,4.0,2.0,2.0,28.0,2.0,7.0,2.0,2.0
1.0,1.0,2000234.0,10.0,0.0,0.0,0.0,36.0,2.0,9.0,2.0,2.0
0.0,0.0,2074000.0,9.0,2.0,2.0,0.0,32.0,3.0,2.0,2.0,2.0
0.0,1.0,4240000.0,3.0,0.0,0.0,0.0,26.0,2.0,2.0,2.0,1.0
1.0,1.0,2444000.0,2.0,2.0,2.0,0.0,26.0,4.0,5.0,2.0,0.0
0.0,1.0,2400000.0,6.0,1.0,4.0,0.0,29.0,2.0,3.0,2.0,2.0
1.0,1.0,1566000.0,4.0,4.0,4.0,0.0,37.0,2.0,3.0,2.0,3.0
0.0,1.0,2100000.0,17.0,0.0,17.0,1.0,40.0,2.0,6.0,2.0,2.0
0.0,1.0,3500000.0,10.0,3.0,10.0,10.0,44.0,2.0,3.0,2.0,3.0
1.0,1.0,3500000.0,25.0,2.0,2.0,14.0,55.0,6.0,10.0,2.0,2.0
1.0,1.0,2800000.0,3.0,1.0,2.0,0.0,22.0,6.0,4.0,2.0,1.0
1.0,1.0,3200000.0,5.0,3.0,0.0,0.0,32.0,4.0,5.0,2.0,1.0
1.0,1.0,5900000.0,18.0,3.0,3.0,3.0,42.0,4.0,10.0,1.0,3.0
0.0,1.0,1200000.0,3.0,5.0,3.0,9.0,27.0,2.0,2.0,2.0,3.0
0.0,1.0,3300000.0,3.0,1.0,1.0,0.0,38.0,3.0,2.0,2.0,1.0
0.0,1.0,3000000.0,5.0,2.0,2.0,0.0,35.0,4.0,4.0,2.0,1.0
0.0,1.0,3500000.0,3.0,1.0,3.0,0.0,31.0,4.0,1.0,2.0,1.0
1.0,1.0,2800000.0,7.0,5.0,2.0,0.0,32.0,4.0,8.0,2.0,2.0
0.0,1.0,3920000.0,3.0,0.0,0.0,0.0,32.0,6.0,2.0,2.0,1.0
0.0,1.0,2200000.0,2.0,2.0,2.0,0.0,31.0,5.0,2.0,2.0,0.0
0.0,1.0,900000.0,8.0,4.0,4.0,0.0,43.0,3.0,1.0,2.0,2.0
1.0,1.0,2600000.0,16.0,2.0,4.0,0.0,43.0,3.0,6.0,2.0,2.0
1.0,1.0,5800000.0,10.0,9.0,4.0,5.0,35.0,2.0,6.0,2.0,3.0
1.0,1.0,1031000.0,7.0,1.0,3.0,0.0,38.0,2.0,4.0,2.0,2.0
1.0,1.0,1489620.0,2.0,0.0,0.0,0.0,30.0,3.0,3.0,2.0,0.0
1.0,1.0,1680000.0,2.0,1.0,1.0,2.0,32.0,2.0,2.0,2.0,0.0
1.0,1.0,1700000.0,20.0,3.0,8.0,0.0,45.0,2.0,6.0,2.0,2.0
1.0,1.0,2419678.62,7.0,1.0,1.0,0.0,34.0,3.0,9.0,2.0,2.0
0.0,1.0,1100000.0,2.0,2.0,2.0,0.0,33.0,4.0,2.0,2.0,0.0
0.0,1.0,1650000.0,3.0,0.0,3.0,0.0,35.0,2.0,2.0,1.0,1.0
1.0,1.0,4600000.0,6.0,13.0,6.0,4.0,36.0,4.0,6.0,1.0,3.0
1.0,1.0,1977682.0,16.0,16.0,3.0,5.0,46.0,5.0,9.0,2.0,2.0
1.0,1.0,2900000.0,6.0,3.0,3.0,0.0,28.0,5.0,5.0,2.0,2.0
0.0,1.0,900000.0,0.0,0.0,0.0,0.0,36.0,3.0,3.0,2.0,0.0
1.0,1.0,1134200.0,4.0,2.0,2.0,0.0,33.0,3.0,3.0,2.0,1.0
0.0,1.0,3300000.0,6.0,2.0,2.0,0.0,30.0,2.0,3.0,2.0,2.0
0.0,1.0,2600000.0,3.0,1.0,1.0,0.0,37.0,3.0,6.0,2.0,1.0
1.0,1.0,5000000.0,15.0,10.0,5.0,0.0,49.0,3.0,8.0,2.0,2.0
0.0,1.0,1060000.0,2.0,1.0,1.0,1.0,28.0,2.0,1.0,2.0,0.0
1.0,1.0,2260000.0,3.0,0.0,0.0,1.0,31.0,2.0,10.0,2.0,1.0
0.0,1.0,2000000.0,15.0,7.0,5.0,0.0,39.0,5.0,5.0,2.0,2.0
1.0,0.0,1500000.0,4.0,1.0,1.0,0.0,40.0,3.0,1.0,1.0,1.0
1.0,1.0,3308000.0,7.0,7.0,7.0,0.0,31.0,3.0,8.0,2.0,2.0
1.0,1.0,3779038.0,9.0,2.0,2.0,0.0,39.0,3.0,10.0,2.0,2.0
0.0,1.0,1610000.0,3.0,1.0,3.0,0.0,24.0,3.0,10.0,2.0,1.0
0.0,1.0,1600000.0,3.0,1.0,3.0,1.0,33.0,2.0,3.0,1.0,1.0
0.0,1.0,3360000.0,14.0,3.0,3.0,0.0,38.0,3.0,2.0,2.0,2.0
1.0,1.0,1798000.0,5.0,6.0,5.0,2.0,37.0,5.0,10.0,1.0,1.0
0.0,1.0,2000000.0,2.0,1.0,1.0,2.0,33.0,4.0,2.0,2.0,0.0
0.0,1.0,3150000.0,5.0,0.0,0.0,1.0,28.0,4.0,3.0,2.0,1.0
0.0,1.0,1300000.0,5.0,4.0,1.0,0.0,29.0,2.0,1.0,2.0,1.0
1.0,1.0,2300000.0,8.0,8.0,0.0,0.0,32.0,2.0,10.0,1.0,2.0
1.0,1.0,1050000.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,0.0,0.0
0.0,1.0,3710000.0,15.0,9.0,9.0,4.0,34.0,2.0,1.0,2.0,2.0
1.0,1.0,3388000.0,9.0,0.0,0.0,0.0,41.0,2.0,5.0,1.0,2.0
1.0,1.0,2100000.0,17.0,10.0,4.0,7.0,38.0,2.0,10.0,2.0,2.0
1.0,1.0,863000.0,2.0,2.0,2.0,0.0,37.0,4.0,2.0,1.0,0.0
0.0,1.0,813200.0,1.0,0.0,0.0,0.0,34.0,3.0,3.0,2.0,0.0
0.0,1.0,3710000.0,3.0,2.0,2.0,0.0,28.0,2.0,3.0,2.0,1.0
1.0,1.0,4330000.0,14.0,6.0,2.0,0.0,45.0,3.0,10.0,1.0,2.0
1.0,1.0,3908000.0,4.0,0.0,4.0,0.0,50.0,4.0,4.0,2.0,1.0
0.0,1.0,5040000.0,7.0,4.0,4.0,0.0,32.0,2.0,3.0,2.0,2.0
1.0,1.0,1900000.0,13.0,7.0,5.0,0.0,60.0,2.0,10.0,2.0,2.0
0.0,1.0,1300000.0,2.0,2.0,2.0,0.0,35.0,2.0,2.0,2.0,0.0
0.0,1.0,1615500.0,3.0,2.0,2.0,0.0,35.0,2.0,2.0,2.0,1.0
1.0,1.0,1390000.0,11.0,4.0,3.0,1.0,47.0,3.0,2.0,2.0,2.0
1.0,1.0,3400000.0,8.0,6.0,1.0,20.0,31.0,3.0,4.0,1.0,3.0
1.0,1.0,3600000.0,12.0,0.0,3.0,0.0,32.0,5.0,10.0,1.0,2.0
1.0,1.0,3200000.0,18.0,6.0,2.0,0.0,39.0,2.0,5.0,1.0,2.0
1.0,1.0,2394755.0,10.0,3.0,3.0,0.0,37.0,2.0,5.0,2.0,2.0
0.0,1.0,2100000.0,6.0,0.0,0.0,0.0,30.0,2.0,9.0,2.0,2.0
1.0,1.0,4717252.0,6.0,4.0,2.0,0.0,30.0,3.0,5.0,1.0,2.0
0.0,1.0,5000000.0,12.0,2.0,3.0,0.0,40.0,2.0,3.0,2.0,3.0
1.0,1.0,1477000.0,2.0,2.0,2.0,0.0,35.0,2.0,10.0,2.0,0.0
1.0,1.0,1814260.0,4.0,2.0,2.0,0.0,27.0,3.0,9.0,2.0,1.0
1.0,1.0,4000000.0,20.0,7.0,4.0,20.0,40.0,3.0,3.0,1.0,2.0
1.0,1.0,4150400.0,6.0,3.0,2.0,2.0,28.0,2.0,5.0,1.0,3.0
1.0,1.0,1000000.0,15.0,1.0,1.0,0.0,40.0,3.0,5.0,2.0,2.0
1.0,1.0,2640000.0,3.0,3.0,1.0,0.0,28.0,2.0,5.0,2.0,1.0
0.0,1.0,1442000.0,3.0,3.0,1.0,4.0,29.0,4.0,2.0,2.0,3.0
1.0,1.0,2963459.0,4.0,6.0,4.0,0.0,32.0,2.0,7.0,1.0,1.0
0.0,1.0,5200000.0,7.0,0.0,0.0,3.0,25.0,4.0,4.0,2.0,2.0
0.0,1.0,4620000.0,12.0,3.0,3.0,0.0,31.0,3.0,2.0,2.0,2.0
0.0,0.0,1300000.0,20.0,1.0,1.0,4.0,50.0,7.0,1.0,2.0,3.0
1.0,1.0,3000000.0,6.0,1.0,1.0,0.0,26.0,6.0,5.0,1.0,2.0
1.0,1.0,3850000.0,8.0,3.0,2.0,0.0,32.0,4.0,5.0,1.0,2.0
0.0,1.0,1200000.0,1.0,0.0,1.0,0.0,22.0,4.0,3.0,2.0,0.0
0.0,1.0,4400000.0,4.0,0.0,4.0,0.0,32.0,4.0,1.0,2.0,1.0
0.0,1.0,3990000.0,6.0,2.0,2.0,0.0,30.0,4.0,2.0,2.0,2.0
1.0,1.0,3272932.0,8.0,3.0,0.0,0.0,24.0,3.0,6.0,1.0,2.0
1.0,1.0,1675000.0,5.0,12.0,3.0,0.0,42.0,5.0,2.0,2.0,1.0
1.0,1.0,3500000.0,35.0,5.0,5.0,10.0,57.0,4.0,6.0,1.0,3.0
1.0,1.0,1445850.0,5.0,4.0,3.0,0.0,32.0,3.0,10.0,2.0,1.0
1.0,1.0,2185000.0,3.0,3.0,3.0,0.0,29.0,5.0,2.0,2.0,1.0
0.0,0.0,900000.0,3.0,3.0,3.0,0.0,37.0,2.0,2.0,2.0,1.0
0.0,1.0,4200000.0,12.0,0.0,6.0,0.0,39.0,3.0,3.0,2.0,2.0
1.0,1.0,3200000.0,3.0,0.0,3.0,0.0,26.0,5.0,2.0,1.0,1.0
0.0,1.0,1700000.0,2.0,2.0,0.0,0.0,30.0,2.0,7.0,2.0,0.0
0.0,1.0,6000000.0,5.0,3.0,0.0,0.0,26.0,3.0,4.0,2.0,1.0
0.0,1.0,2300000.0,3.0,0.0,3.0,0.0,32.0,2.0,2.0,1.0,1.0
1.0,1.0,2500000.0,5.0,1.0,1.0,0.0,22.0,5.0,3.0,1.0,1.0
1.0,1.0,1740475.0,4.0,3.0,3.0,3.0,28.0,2.0,6.0,2.0,1.0
0.0,1.0,5500000.0,16.0,1.0,0.0,4.0,44.0,5.0,2.0,2.0,3.0
0.0,1.0,2100000.0,15.0,1.0,1.0,5.0,40.0,2.0,3.0,2.0,3.0
1.0,1.0,4100000.0,7.0,4.0,7.0,0.0,28.0,3.0,4.0,1.0,2.0
1.0,1.0,850000.0,18.0,5.0,5.0,0.0,41.0,6.0,1.0,2.0,2.0
0.0,1.0,1442000.0,5.0,0.0,0.0,0.0,50.0,4.0,2.0,2.0,1.0
1.0,1.0,1533000.0,4.0,2.0,2.0,0.0,25.0,6.0,8.0,2.0,1.0
1.0,1.0,1500000.0,6.0,0.0,6.0,0.0,30.0,3.0,6.0,2.0,2.0
1.0,1.0,1700000.0,6.0,0.0,6.0,1.0,29.0,2.0,10.0,2.0,2.0
0.0,1.0,2310000.0,2.0,3.0,2.0,3.0,26.0,3.0,5.0,2.0,0.0
0.0,1.0,4500000.0,15.0,2.0,5.0,3.0,39.0,4.0,9.0,2.0,3.0
1.0,1.0,1269600.0,3.0,2.0,3.0,0.0,43.0,2.0,2.0,2.0,1.0
0.0,1.0,2500000.0,3.0,3.0,3.0,0.0,34.0,3.0,3.0,2.0,1.0
0.0,1.0,3400000.0,15.0,5.0,3.0,1.0,34.0,3.0,2.0,1.0,2.0
0.0,1.0,2970000.0,15.0,3.0,3.0,0.0,42.0,2.0,2.0,2.0,2.0
0.0,1.0,2717000.0,2.0,2.0,3.0,4.0,23.0,4.0,5.0,2.0,0.0
1.0,0.0,4828824.0,16.0,12.0,6.0,5.0,38.0,4.0,3.0,1.0,2.0
0.0,1.0,6000000.0,7.0,4.0,4.0,0.0,28.0,4.0,4.0,2.0,2.0
0.0,1.0,4000000.0,6.0,0.0,5.0,0.0,35.0,4.0,4.0,2.0,2.0
1.0,1.0,3457228.0,6.0,6.0,2.0,6.0,41.0,3.0,10.0,1.0,2.0
1.0,1.0,1322034.84,6.0,0.0,0.0,0.0,36.0,3.0,3.0,1.0,2.0
0.0,1.0,4725000.0,8.0,0.0,0.0,2.0,32.0,2.0,4.0,2.0,2.0
1.0,1.0,4000000.0,3.0,1.0,1.0,0.0,25.0,2.0,6.0,2.0,1.0
1.0,0.0,1400000.0,2.0,2.0,2.0,0.0,34.0,3.0,5.0,2.0,0.0
1.0,1.0,1500000.0,5.0,1.0,1.0,0.0,35.0,2.0,7.0,2.0,1.0
0.0,1.0,5000000.0,20.0,0.0,0.0,0.0,39.0,5.0,5.0,1.0,3.0
1.0,1.0,2782000.0,5.0,0.0,5.0,0.0,30.0,6.0,2.0,2.0,3.0
1.0,1.0,2200000.0,5.0,1.0,1.0,0.0,37.0,5.0,10.0,1.0,1.0
1.0,1.0,2398000.0,3.0,3.0,3.0,0.0,36.0,2.0,2.0,2.0,1.0
0.0,1.0,1800000.0,9.0,1.0,1.0,0.0,34.0,4.0,2.0,1.0,2.0
1.0,1.0,3448014.0,25.0,4.0,4.0,0.0,46.0,3.0,4.0,2.0,2.0
1.0,1.0,1050000.0,2.0,2.0,2.0,0.0,22.0,2.0,10.0,2.0,0.0
1.0,1.0,2500000.0,12.0,1.0,4.0,8.0,37.0,3.0,5.0,2.0,2.0
1.0,1.0,3700000.0,7.0,2.0,2.0,0.0,35.0,4.0,8.0,0.0,2.0
0.0,1.0,5668944.0,8.0,2.0,2.0,0.0,31.0,3.0,4.0,2.0,2.0
0.0,1.0,2110000.0,4.0,2.0,4.0,1.0,24.0,2.0,1.0,2.0,1.0
1.0,1.0,1780000.0,5.0,1.0,1.0,0.0,37.0,2.0,10.0,1.0,1.0
0.0,1.0,1980000.0,4.0,1.0,1.0,0.0,23.0,4.0,3.0,2.0,1.0
1.0,1.0,4070000.0,6.0,2.0,2.0,0.0,29.0,3.0,8.0,2.0,2.0
1.0,1.0,2700000.0,1.0,1.0,1.0,7.0,41.0,3.0,4.0,1.0,3.0
1.0,1.0,3200000.0,8.0,0.0,0.0,0.0,30.0,2.0,7.0,1.0,2.0
1.0,1.0,1977309.0,2.0,1.0,2.0,0.0,22.0,6.0,10.0,2.0,0.0
1.0,1.0,3558750.0,5.0,4.0,4.0,0.0,29.0,2.0,2.0,2.0,1.0
1.0,1.0,4900000.0,20.0,0.0,0.0,14.0,39.0,2.0,10.0,1.0,3.0
0.0,1.0,4000000.0,6.0,3.0,2.0,4.0,27.0,3.0,3.0,2.0,3.0
0.0,1.0,2700000.0,3.0,0.0,0.0,0.0,43.0,5.0,2.0,2.0,1.0
1.0,1.0,2916000.0,1.0,1.0,1.0,0.0,30.0,4.0,2.0,1.0,0.0
1.0,1.0,1127720.0,2.0,2.0,2.0,0.0,33.0,6.0,8.0,2.0,0.0
1.0,1.0,3000000.0,5.0,5.0,5.0,8.0,30.0,3.0,2.0,1.0,3.0
1.0,1.0,1700000.0,1.0,1.0,1.0,0.0,37.0,6.0,10.0,2.0,0.0
0.0,1.0,2000000.0,4.0,0.0,4.0,0.0,37.0,2.0,3.0,2.0,1.0
1.0,1.0,3114000.0,24.0,4.0,2.0,4.0,43.0,5.0,7.0,2.0,3.0
1.0,1.0,1078000.0,0.0,0.0,0.0,0.0,31.0,3.0,9.0,1.0,0.0
1.0,1.0,3248170.0,12.0,2.0,2.0,2.0,36.0,2.0,8.0,2.0,2.0
1.0,1.0,1000000.0,0.0,0.0,0.0,0.0,28.0,2.0,2.0,2.0,0.0
1.0,1.0,4480000.0,10.0,1.0,1.0,0.0,40.0,3.0,3.0,2.0,2.0
1.0,1.0,4000000.0,3.0,2.0,2.0,9.0,26.0,2.0,4.0,1.0,1.0
0.0,1.0,3000000.0,5.0,1.0,1.0,0.0,39.0,2.0,5.0,2.0,1.0
0.0,1.0,5250000.0,10.0,1.0,5.0,2.0,31.0,4.0,3.0,2.0,2.0
1.0,1.0,3749000.0,5.0,4.0,1.0,0.0,31.0,4.0,6.0,2.0,1.0
0.0,1.0,4000000.0,2.0,4.0,2.0,12.0,45.0,2.0,3.0,2.0,3.0
1.0,1.0,2645000.0,4.0,0.0,0.0,0.0,37.0,2.0,3.0,2.0,1.0
0.0,1.0,5500000.0,20.0,0.0,5.0,30.0,47.0,4.0,1.0,1.0,3.0
1.0,1.0,3500000.0,9.0,3.0,3.0,5.0,39.0,2.0,7.0,1.0,2.0
0.0,1.0,3000000.0,3.0,3.0,3.0,0.0,44.0,2.0,4.0,2.0,1.0
1.0,1.0,1302404.0,2.0,2.0,1.0,2.0,41.0,5.0,10.0,2.0,0.0
1.0,1.0,3570000.0,18.0,14.0,2.0,3.0,43.0,3.0,10.0,1.0,3.0
0.0,1.0,1836000.0,10.0,1.0,1.0,0.0,38.0,3.0,6.0,2.0,2.0
1.0,1.0,2200000.0,10.0,3.0,3.0,0.0,38.0,2.0,5.0,2.0,2.0
0.0,1.0,4029000.0,9.0,2.0,9.0,0.0,33.0,2.0,4.0,2.0,2.0
0.0,1.0,5000000.0,7.0,3.0,3.0,0.0,38.0,5.0,4.0,2.0,2.0
1.0,1.0,5250000.0,10.0,6.0,6.0,0.0,31.0,3.0,6.0,2.0,2.0
0.0,1.0,1200000.0,8.0,7.0,2.0,5.0,31.0,3.0,6.0,2.0,3.0
1.0,1.0,3680238.0,4.0,5.0,1.0,0.0,26.0,5.0,10.0,1.0,1.0
0.0,1.0,3300000.0,5.0,2.0,2.0,2.0,27.0,4.0,2.0,2.0,1.0
1.0,1.0,1580000.0,8.0,6.0,6.0,15.0,40.0,4.0,5.0,0.0,3.0
1.0,0.0,1500000.0,3.0,1.0,1.0,0.0,25.0,4.0,8.0,2.0,1.0
0.0,1.0,5675000.0,1.0,1.0,1.0,0.0,24.0,2.0,2.0,2.0,0.0
0.0,1.0,1800000.0,3.0,0.0,3.0,0.0,31.0,4.0,2.0,2.0,1.0
0.0,1.0,2255000.0,4.0,2.0,2.0,0.0,48.0,5.0,2.0,2.0,1.0
0.0,1.0,4880000.0,5.0,0.0,0.0,0.0,30.0,5.0,5.0,2.0,1.0
1.0,1.0,3700000.0,12.0,6.0,6.0,20.0,35.0,5.0,10.0,1.0,2.0
0.0,1.0,6000000.0,13.0,2.0,5.0,3.0,33.0,3.0,4.0,2.0,3.0
0.0,1.0,1877480.0,2.0,2.0,2.0,0.0,32.0,4.0,4.0,2.0,0.0
1.0,1.0,2800000.0,9.0,0.0,0.0,0.0,36.0,5.0,3.0,1.0,3.0
0.0,1.0,2120500.0,5.0,5.0,4.0,5.0,33.0,2.0,3.0,2.0,1.0
0.0,1.0,1474468.0,3.0,2.0,1.0,0.0,28.0,4.0,3.0,1.0,1.0
0.0,1.0,2000000.0,2.0,3.0,1.0,0.0,26.0,2.0,5.0,1.0,0.0
1.0,1.0,2456500.0,3.0,2.0,0.0,0.0,26.0,3.0,7.0,2.0,1.0
1.0,1.0,1800000.0,10.0,6.0,4.0,1.0,30.0,2.0,10.0,1.0,2.0
1.0,1.0,4050000.0,5.0,4.0,0.0,4.0,31.0,2.0,2.0,2.0,3.0
0.0,1.0,2085000.0,2.0,1.0,1.0,0.0,32.0,2.0,5.0,1.0,0.0
1.0,1.0,3000000.0,10.0,6.0,3.0,6.0,42.0,2.0,2.0,2.0,2.0
0.0,1.0,5000000.0,22.0,1.0,1.0,0.0,43.0,4.0,3.0,2.0,2.0
1.0,1.0,1184572.0,1.0,1.0,1.0,0.0,30.0,3.0,10.0,2.0,0.0
1.0,1.0,1280000.0,4.0,4.0,4.0,0.0,30.0,2.0,2.0,2.0,1.0
1.0,1.0,1800000.0,3.0,3.0,2.0,0.0,30.0,6.0,10.0,1.0,1.0
1.0,1.0,2000000.0,4.0,1.0,1.0,0.0,39.0,4.0,10.0,2.0,1.0
1.0,1.0,1659618.0,3.0,3.0,3.0,0.0,26.0,2.0,4.0,2.0,1.0
1.0,1.0,1800000.0,5.0,4.0,2.0,1.0,37.0,2.0,10.0,1.0,1.0
0.0,1.0,1500000.0,15.0,2.0,2.0,0.0,48.0,2.0,2.0,2.0,2.0
1.0,1.0,1950000.0,4.0,4.0,4.0,0.0,28.0,4.0,10.0,1.0,1.0
0.0,1.0,4500000.0,5.0,2.0,5.0,0.0,34.0,2.0,2.0,2.0,1.0
1.0,1.0,1000000.0,1.0,1.0,1.0,0.0,33.0,5.0,2.0,1.0,0.0
0.0,1.0,1200000.0,0.0,0.0,0.0,0.0,25.0,2.0,8.0,2.0,0.0
1.0,1.0,4000000.0,7.0,4.0,2.0,2.0,30.0,2.0,3.0,2.0,3.0
1.0,1.0,3096000.0,7.0,2.0,2.0,0.0,30.0,2.0,7.0,2.0,2.0
0.0,1.0,1159998.0,3.0,2.0,2.0,0.0,34.0,3.0,7.0,2.0,1.0
1.0,1.0,1400000.0,12.0,3.0,0.0,0.0,34.0,2.0,5.0,1.0,2.0
1.0,1.0,3632000.0,3.0,3.0,1.0,0.0,25.0,5.0,10.0,1.0,1.0
0.0,1.0,5646253.0,5.0,3.0,3.0,0.0,25.0,2.0,3.0,2.0,1.0
1.0,1.0,3000000.0,6.0,2.0,1.0,0.0,35.0,2.0,3.0,2.0,2.0
1.0,1.0,3000000.0,13.0,0.0,6.0,6.0,43.0,3.0,2.0,2.0,3.0
0.0,1.0,1000000.0,6.0,4.0,2.0,0.0,31.0,2.0,6.0,2.0,2.0
0.0,1.0,5500000.0,25.0,5.0,5.0,0.0,48.0,3.0,2.0,2.0,2.0
1.0,1.0,2156139.0,3.0,1.0,0.0,0.0,35.0,2.0,3.0,2.0,1.0
1.0,1.0,3000000.0,15.0,1.0,6.0,10.0,37.0,4.0,10.0,2.0,2.0
0.0,1.0,4000000.0,15.0,8.0,8.0,0.0,47.0,5.0,4.0,2.0,2.0
0.0,0.0,800000.0,25.0,15.0,15.0,50.0,43.0,6.0,6.0,0.0,2.0
1.0,1.0,1032887.28,8.0,5.0,5.0,0.0,36.0,4.0,2.0,2.0,2.0
0.0,1.0,4000000.0,6.0,2.0,4.0,0.0,33.0,3.0,2.0,2.0,2.0
1.0,1.0,1300000.0,3.0,1.0,1.0,0.0,21.0,2.0,0.0,2.0,1.0
1.0,1.0,5000000.0,6.0,4.0,2.0,5.0,30.0,4.0,2.0,1.0,3.0
1.0,1.0,2409638.0,6.0,6.0,0.0,2.0,29.0,3.0,2.0,1.0,3.0
0.0,1.0,1800000.0,14.0,14.0,4.0,0.0,36.0,3.0,1.0,2.0,2.0
1.0,1.0,5100000.0,30.0,4.0,4.0,6.0,54.0,3.0,10.0,1.0,3.0
0.0,1.0,4500000.0,8.0,2.0,8.0,0.0,29.0,2.0,2.0,2.0,2.0
0.0,1.0,2750000.0,2.0,0.0,0.0,0.0,26.0,2.0,4.0,2.0,0.0
0.0,1.0,4620000.0,4.0,2.0,1.0,3.0,44.0,3.0,4.0,2.0,1.0
0.0,1.0,1950000.0,4.0,4.0,1.0,0.0,28.0,3.0,2.0,1.0,1.0
0.0,1.0,4500000.0,12.0,2.0,1.0,0.0,43.0,6.0,4.0,2.0,2.0
0.0,1.0,5000000.0,9.0,2.0,2.0,0.0,33.0,3.0,2.0,2.0,2.0
0.0,1.0,3000000.0,10.0,2.0,2.0,1.0,32.0,2.0,2.0,2.0,2.0
0.0,1.0,6200000.0,5.0,0.0,4.0,0.0,39.0,3.0,4.0,2.0,1.0
0.0,1.0,2230000.0,3.0,0.0,3.0,0.0,22.0,2.0,5.0,2.0,1.0
1.0,1.0,2400000.0,7.0,5.0,3.0,5.0,29.0,4.0,3.0,1.0,3.0
